system:index,area,class,key,year,.geo
18_0000000000000000005d_0_1,32.9439759410835,3,82,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005d_0_2,3.421548091314103,15,82,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005d_0_3,37.939913040239865,21,82,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005d_0_4,0.19118551831054723,24,82,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000031_0_0,76.9872914582708,3,36,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000031_0_1,0.19995961561781936,21,36,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000a_0_0,28.071712850074697,0,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000a_0_1,2.593214836774998,3,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000a_0_2,0.16586975396728537,15,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000a_0_3,28.00812454598197,21,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000a_0_4,18.353496750259676,24,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000003_0_0,57.80636477440876,0,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000003_0_1,17.37033291828235,3,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000003_0_2,0.30041960357666,15,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000003_0_3,1.7146839627072767,21,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004c_0_0,14.38063349409917,0,63,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004c_0_1,47.065411876987056,3,63,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004c_0_2,0.34333961510009725,15,63,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004c_0_3,15.228150298363913,21,63,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004c_0_4,0.17352191931152347,24,63,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004b_0_0,68.77364992384814,0,64,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004b_0_1,3.7064153881704334,3,64,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004b_0_2,0.009595154113769532,15,64,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004b_0_3,4.241136310685451,21,64,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004b_0_4,0.4641014302368162,24,64,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000e_0_0,1.4863109207371121,0,18,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000e_0_1,28.733118816303627,3,18,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000e_0_2,5.276010041365754,15,18,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000e_0_3,41.69706166223786,21,18,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000050_0_0,31.711295278437504,0,60,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000050_0_1,17.22882829608538,3,60,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000050_0_2,1.9795649046640438,15,60,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000050_0_3,24.92878421434975,21,60,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000050_0_4,1.3437094569359922,24,60,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000b_0_0,44.7590086160721,0,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000b_0_1,30.919815087114497,3,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000b_0_2,0.011352813049316407,15,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000b_0_3,1.4959487573242147,21,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000060_0_0,16.658265089814027,0,84,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000060_0_1,31.297150569566632,3,84,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000060_0_2,3.207670898495897,15,84,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000060_0_3,25.712014969903922,21,84,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000060_0_4,0.312191579058958,24,84,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_0,18.047149833699333,0,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_1,36.524145147419446,3,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_2,0.913388743800743,15,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_3,0.2667061668859143,18,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_4,19.787489259136994,21,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000025_0_5,1.6589953610839918,24,55,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004d_0_0,56.10753382868564,0,57,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004d_0_1,14.734420366575176,3,57,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004d_0_2,0.012210874755859377,15,57,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004d_0_3,6.342474077838699,21,57,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f_0_0,1.8311321524406918,0,48,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f_0_1,60.22714927344511,3,48,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f_0_2,0.24982222296645218,15,48,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f_0_3,14.474649067502291,21,48,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f_0_4,0.41415832714843753,24,48,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000048_0_0,51.677128025600304,0,68,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000048_0_1,21.318503129016257,3,68,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000048_0_2,4.1804439813756264,21,68,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000048_0_3,0.01571257446289062,24,68,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000014_0_0,30.633430451840592,0,16,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000014_0_1,15.524400903699531,3,16,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000014_0_2,2.542574978383248,15,16,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000014_0_3,27.551291594177844,21,16,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000014_0_4,0.9390315145814229,24,16,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000029_0_0,5.238152411593911,0,37,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000029_0_1,48.27441601006798,3,37,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000029_0_2,2.1642483266680586,15,37,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000029_0_3,20.562469889409805,21,37,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000029_0_4,0.948019550781251,24,37,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003f_0_0,38.3194675602768,0,96,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003f_0_1,37.75808258021433,3,96,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003f_0_2,0.07253136328124998,15,96,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003f_0_3,1.039055319824218,21,96,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000028_0_0,32.3345041902388,0,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000028_0_1,0.6243798128066096,3,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000028_0_2,0.5823294437741763,15,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000028_0_3,28.815680918727523,21,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000028_0_4,14.83680850609761,24,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000063_0_0,29.31719056184721,0,73,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000063_0_1,26.47367996366389,3,73,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000063_0_2,1.4848254144148267,15,73,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000063_0_3,19.61014211488367,21,73,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000063_0_4,0.29542701678466776,24,73,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000002e_0_0,39.731855176220016,0,39,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000002e_0_1,36.12905887798292,3,39,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000002e_0_2,0.013987601013183592,15,39,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000002e_0_3,1.3174414627941613,21,39,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004e_0_0,40.966505840425626,0,56,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004e_0_1,26.98130016678131,3,56,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004e_0_2,0.26502750764638877,15,56,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004e_0_3,7.648060935109879,21,56,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004e_0_4,1.3353914568481464,24,56,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004f_0_0,24.00578758680189,0,102,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004f_0_1,36.726328855061915,3,102,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004f_0_2,0.990381997098558,15,102,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004f_0_3,0.12371356280517562,18,102,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000004f_0_4,15.347006396811507,21,102,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000006_0_0,38.67259227081664,0,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000006_0_1,0.901850312027515,3,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000006_0_2,0.2318617895668181,15,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000006_0_3,32.20746927482738,21,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000006_0_4,5.181850234257962,24,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000046_0_0,38.5482853708222,0,65,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000046_0_1,36.219210364376366,3,65,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000046_0_2,0.02443567901611328,15,65,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000046_0_3,2.3465159667970976,21,65,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000046_0_4,0.05236242480468749,24,65,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000038_0_0,0.12326109257477404,0,27,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000038_0_1,56.53281614640088,3,27,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000038_0_2,0.7117934321289049,15,27,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000038_0_3,19.825259658703043,21,27,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003d_0_0,5.054152114990701,0,92,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003d_0_1,70.44167688351773,3,92,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003d_0_2,0.8079235733642571,15,92,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003d_0_3,0.42348195403526206,18,92,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003d_0_4,0.4667533568637034,21,92,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000049_0_0,25.22467089256802,0,66,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000049_0_1,50.17973222392127,3,66,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000049_0_2,0.017450380798339844,15,66,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000049_0_3,1.7220841082356801,21,66,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000049_0_4,0.055840855712890596,24,66,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000037_0_0,68.72906327322977,0,30,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000037_0_1,0.624342464972282,3,30,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000037_0_2,0.041012541564941406,15,30,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000037_0_3,7.801476335012775,21,30,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005f_0_0,5.908567025674774,0,71,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005f_0_1,43.86846948897164,3,71,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005f_0_2,2.748403372914981,15,71,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005f_0_3,23.824912096041185,21,71,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000005f_0_4,0.8339619941406237,24,71,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_0,4.9617384531017645,0,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_1,69.45926888369164,3,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_2,1.3792707361443084,15,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_3,0.5681304604743503,18,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_4,0.804302153527593,21,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000003b_0_5,0.021800793457031252,24,90,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000005_0_0,62.51692990127446,0,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000005_0_1,0.9621390211315659,3,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000005_0_2,0.1746264436035156,15,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000005_0_3,13.532757935542136,21,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000008_0_0,22.908367862889627,0,19,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000008_0_1,5.4383053330043785,3,19,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000008_0_2,0.29835374630964695,15,19,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000008_0_3,29.79232736423756,21,19,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000008_0_4,18.760812755791388,24,19,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000039_0_0,40.69753556634649,0,28,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000039_0_1,34.536474212456774,3,28,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000039_0_2,0.032296571533203124,15,28,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000039_0_3,1.9262465950690721,21,28,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000041_0_0,19.383216532573776,0,93,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000041_0_1,56.60885404412581,3,93,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000041_0_2,1.1929464321289074,21,93,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000016_0_0,47.74018724446035,0,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000016_0_1,0.9282344627075185,3,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000016_0_2,0.2878817235162468,15,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000016_0_3,26.761027088861205,21,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000016_0_4,1.468182960634244,24,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000045_0_0,45.132471242462735,0,62,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000045_0_1,20.153149958927756,3,62,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000045_0_2,0.2347992920532228,15,62,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000045_0_3,11.211224371168171,21,62,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000045_0_4,0.46003778387451144,24,62,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000015_0_0,51.52456284454926,0,43,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000015_0_1,25.41667977921044,3,43,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000015_0_2,0.03240550811767579,18,43,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000015_0_3,0.2155404476466759,21,43,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000051_0_0,31.90019985172002,0,61,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000051_0_1,27.272729849901648,3,61,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000051_0_2,3.1406976863013245,15,61,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000051_0_3,14.883072140743137,21,61,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000001_0_0,27.182066972003277,0,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000001_0_1,2.0691284501081872,3,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000001_0_2,0.14060743726926334,15,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000001_0_3,28.332972301082417,21,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000001_0_4,19.467524889215866,24,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000067_0_0,27.182066972003277,0,105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000067_0_1,2.0691284501081872,3,105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000067_0_2,0.14060743726926334,15,105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000067_0_3,28.332972301082417,21,105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000067_0_4,19.467524889215866,24,105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000068_0_0,27.182066972003277,0,106,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000068_0_1,2.0691284501081872,3,106,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000068_0_2,0.14060743726926334,15,106,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
