"","biannual_date","key","biannual_cases_C","biannual_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
"1312",2006-04-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",18.7323592599787,0.126440798645019,3.94451049276846,1,21,296.965238586008,0.176766939127455
"1313",2006-04-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",40.0673277659506,0.00785184924316406,0.749130496790509,4,15,297.322262674663,0.165374068347848
"1314",2006-04-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1673.49292232281,0.677008842956544,13.1060863767172,1,13,294.769804470101,0.228671783490076
"1315",2006-04-01,56,1,1,"0","0","0","0","0","0","0","0","1","1",2637.82993991639,0.667696203918458,6.19067433120958,6,55,295.800967394898,0.214660152137598
"1316",2006-04-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",944.823147462376,0,12.4304323953913,6,54,296.785191824336,0.170339885869015
"1317",2006-04-01,58,1,1,"0","0","0","0","0","0","0","0","1","1",509.925638727519,0,5.19269663068559,6,57,295.712705258168,0.155891992522366
"1318",2006-04-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",637.205541025,0.667696203918458,9.69028778245874,5,55,295.832755643692,0.204288231963989
"1319",2006-04-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",362.276251928819,0.483388813073969,17.9239415009224,2,56,294.917595960025,0.213472484479976
"1320",2006-04-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",377.967098493737,0,15.3299613888513,3,56,295.514443723623,0.229205064317226
"1321",2006-04-01,62,0,0,"0","0","0","0","0","0","0","0","0","1",982.990632908416,0.231329059997559,3.5596859189137,7,49,297.041409553792,0.13000126795658
"1322",2006-04-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",564.303655245577,0.05493361328125,4.26598126506588,3,19,296.643590632912,0.20386104202653
"1323",2006-04-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",3296.21306159693,0.134344618041992,4.58596882265484,6,54,296.920147320002,0.160403742498779
"1324",2006-04-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",636.621397183337,0.0287993586425781,1.24838206125871,7,50,296.999551803669,0.160071247453726
"1325",2006-04-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",1383.26468081142,0.0375180680541992,1.23400031161846,7,52,296.86600660039,0.131284343251981
"1326",2006-04-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",983.626305358338,0.0314301431884766,2.44507731146288,7,32,297.152958491396,0.135740569633424
"1327",2006-04-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",561.28871795351,0.00960213006591797,1.30942005844368,7,51,297.090617978131,0.16947991268286
"1328",2006-04-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",549.013404890506,0,0.968361656527892,7,53,297.210893507015,0.155451338946387
"1329",2006-04-01,70,2,2,"1","1","1","1","1","1","1","1","1","1",1577.65291034636,1.91400983111571,34.9367865141195,1,61,297.692330958595,0.122596647447174
"1330",2006-04-01,71,7,7,"1","1","1","1","1","1","1","1","1","1",643.122379724102,0.443261930603027,13.4481953353453,1,66,297.649994792266,0.0993024679281996
"1331",2006-04-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",183.331247791657,0.106825442077637,6.28833687103772,1,68,297.626942699828,0.14354627820706
"1332",2006-04-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",254.557462489795,0.170067242492676,18.5310113687689,1,69,297.803438510219,0.100403967431299
"1333",2006-04-01,74,1,1,"1","1","1","1","1","1","1","1","1","1",600.493509693178,2.38325253063967,32.8792877120458,1,58,297.839373193681,0.0442975456180919
"1334",2006-04-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",83.8106020397064,0,2.24763549282274,5,59,297.782719568883,0.117513581690244
"1335",2006-04-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",76.1777846624862,0.100086935180664,18.326108893286,1,60,297.778621104544,0.102756901455212
"1336",2006-04-01,77,3,3,"0","0","0","0","1","1","1","1","1","1",98.8426929732824,0.682875839112525,30.7668836214549,2,61,297.680265830778,0.0974290422855502
"1337",2006-04-01,78,0,0,"1","1","1","1","1","1","1","1","1","1",3498.85174379217,1.91400983111571,38.3936698516093,1,61,297.692330958595,0.112656378735241
"1338",2006-04-01,79,1,1,"1","1","1","1","1","1","1","1","1","1",188.278222107862,0.229859120178223,13.3787161160843,1,62,297.506360069968,0.102878820885992
"1339",2006-04-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",196.506341142399,0.0166607393188477,27.3688636726233,2,63,297.649773498818,0.10500584693669
"1340",2006-04-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",171.827282274532,0,20.0802086572172,1,64,297.751994216627,0.112934413541334
"1341",2006-04-01,82,6,6,"0","0","0","0","0","0","1","1","1","1",404.152239738087,0.106993695129395,12.4407765152383,4,65,297.560651072749,0.0940059460753601
"1342",2006-04-01,83,5,5,"1","1","1","1","1","1","1","1","1","1",176.61522746162,0.119922559082031,13.5447713869264,1,67,297.677683767934,0.119496763268458
"1343",2006-04-01,84,1,1,"0","0","0","1","1","1","1","1","1","1",342.515780484016,0.198646670818254,16.3102452368157,2,25,297.69631638658,0.127144951494187
"1344",2006-04-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",74.6805087952043,0.0997910003051758,8.79200877372259,2,67,297.683453742329,0.130743430982027
"1345",2006-04-01,86,2,2,"0","0","0","0","0","0","1","1","1","1",115.82206988143,0.0726500166625977,8.03535043734147,4,70,297.759053760105,0.113400596020096
"1346",2006-04-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2215.84768411048,1.91400983111571,34.6733584358307,2,61,297.692330958595,0.122596647447174
"1347",2006-04-01,88,5,5,"0","0","0","0","0","0","0","0","0","0",843.873638966334,0.334927112182617,5.05108727729398,0,40,292.98450805029,0.374841466475244
"1348",2006-04-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",300.048301619386,0.0192010375366211,1.12189612459405,0,43,294.765864235627,0.22326665619041
"1349",2006-04-01,90,2,2,"0","0","0","0","0","0","0","0","0","0",311.851017691668,0.019184701171875,3.36968264763017,0,40,292.371180672685,0.362676263545334
"1350",2006-04-01,91,5,5,"0","0","0","0","0","0","0","0","0","0",301.175485112104,0.0235676209716797,1.19451152413594,0,41,295.74123252297,0.224415428252883
"1351",2006-04-01,92,2,2,"0","0","0","0","0","0","0","0","0","0",162.234053424525,0,3.00299552193676,0,42,293.696868663981,0.325108165822562
"1352",2006-04-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",20.6081078969965,0,0.756296305419922,0,45,296.290968920667,0.182902861332236
"1353",2006-04-01,94,5,5,"0","0","0","0","0","0","0","0","0","0",302.845589563566,0,1.1172315632396,0,43,294.354782533968,0.287501358390115
"1354",2006-04-01,95,1,1,"0","0","0","0","0","0","0","0","0","0",535.305692456666,0,1.07045204452526,0,48,296.988915263776,0.134256046998995
"1355",2006-04-01,96,2,2,"0","0","0","0","0","0","0","0","0","0",316.427623920847,0,1.05682560920769,0,44,296.854088329395,0.150432663675935
"1356",2006-04-01,97,1,1,"0","0","0","0","0","0","0","0","0","0",272.067838912327,0,0.928286848783365,0,46,297.199148285395,0.120813307974363
"1357",2006-04-01,98,1,1,"0","0","0","0","0","0","0","0","0","0",259.298803275482,0,0.669297299583287,0,47,296.594377816678,0.103083980247823
"1358",2006-04-01,99,12,12,"1","1","1","1","1","1","1","1","1","1",5797.188154841,13.1545045984556,30.862552868913,1,1,297.86490335584,0.16948656444498
"1359",2006-04-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",10641.7951061114,13.5218497296269,31.7253290668925,1,1,297.863923415244,0.147816499999435
"1360",2006-04-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",31253.5507487844,14.0763382121804,33.9433536139413,2,1,297.866051874651,0.183881212086706
"1361",2006-04-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",236.06995268544,0,8.93757586834437,3,56,294.659395728345,0.239585274212761
"1362",2006-04-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",98.3475266721462,0.0157115962524414,1.6903562451945,7,32,297.119064920672,0.152175100808946
"1363",2006-04-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",202.780889269313,0,2.74867730972757,3,71,297.673503842827,0.143591615195152
"1364",2006-04-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",31792.4380592256,13.5716213581269,31.5631360776575,1,1,297.865495062485,0.188576115217013
"1365",2006-04-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",31792.4380592256,13.5716213581269,31.5631360776575,1,1,297.865495062485,0.188576115217013
"1366",2006-10-01,1,5,5,"1","1","1","1","1","1","1","1","1","1",10312.3358538262,13.8326631355317,32.062374702059,1,1,298.653832872969,0.609685246985957
"1367",2006-10-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",319.328196843407,13.6453728023416,32.1003112217223,1,1,298.653973046576,0.610348836482196
"1368",2006-10-01,3,2,2,"0","0","0","0","0","0","1","1","1","1",1622.46802166027,0,12.1306745380645,4,4,298.566761063191,0.640358565782307
"1369",2006-10-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",894.950663696923,11.5456102324814,30.0282748142042,1,1,298.641568668238,0.599872327089986
"1370",2006-10-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",276.207360844139,0,1.79094951501464,7,27,298.698293492631,0.449644083812284
"1371",2006-10-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",891.528729125098,0,2.46615800067137,7,6,298.755396065634,0.568821416291095
"1372",2006-10-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",86.8310711318397,0,1.07116598120572,0,2,298.762077848788,0.35916534092601
"1373",2006-10-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",437.552919943859,0,0.625128705810548,0,7,298.662060997422,0.427161004771737
"1374",2006-10-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",872.949847214201,12.9770509333007,30.6396222638111,1,1,298.649809385829,0.55564977390958
"1375",2006-10-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",1728.38280474413,1.31349633163201,41.5088695462716,2,3,298.667440355915,0.532450619515014
"1376",2006-10-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1790.3467063724,0.866888022154084,29.1520636063397,3,3,298.684912969611,0.455329174038467
"1377",2006-10-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",737.582762140104,3.83211938157887,33.4788092915623,2,3,298.67409221481,0.468765617002684
"1378",2006-10-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",729.592250720137,12.4273291346627,29.4496165926207,1,1,298.648855432049,0.439770787632348
"1379",2006-10-01,14,6,6,"0","1","1","1","1","1","1","1","1","1",6512.96472576485,14.1805971893163,33.7602933955013,2,1,298.653434410191,0.471241210860743
"1380",2006-10-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",251.909064245116,8.27144514859207,30.7888809672528,2,1,298.653434410191,0.502142273868005
"1381",2006-10-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",156.15246616225,0.323504900852577,33.5140625838021,2,11,298.581364287662,0.506324217270781
"1382",2006-10-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",615.681972558649,0,52.4882198132548,1,10,298.529556920574,0.648508501065425
"1383",2006-10-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",327.520926671813,0,48.6519964134292,1,8,298.571744179065,0.51473051520816
"1384",2006-10-01,19,3,3,"0","1","1","1","1","1","1","1","1","1",2189.54852898593,13.8874491778858,33.9933801831926,2,1,298.653434410191,0.525318071123452
"1385",2006-10-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",936.416001043885,0.0183240732421875,14.7813391141985,4,11,298.566894754217,0.546545717952472
"1386",2006-10-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",257.193775595649,0,19.6880555593994,4,5,298.495152548595,0.484442306988758
"1387",2006-10-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",354.087011717154,0,29.8563962915797,3,5,298.557208873119,0.562970758251084
"1388",2006-10-01,23,5,5,"0","0","0","0","0","1","1","1","1","1",2613.74622270502,0.293196428833008,13.2818203037136,3,35,298.442933164153,0.569558716639809
"1389",2006-10-01,24,1,1,"1","1","1","1","1","1","1","1","1","1",506.387126349375,0,39.4336535572332,1,10,298.501800815165,0.555371912542788
"1390",2006-10-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",379.920438830011,0,4.19218341363647,3,37,298.438163301132,0.667486217351182
"1391",2006-10-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",67.7622887349212,0,2.5455089445985,4,22,298.416218911611,0.532281247315884
"1392",2006-10-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",703.969617121723,0,16.3567802036276,1,38,298.338354097256,0.680314062557527
"1393",2006-10-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",247.209925401697,0,0.525411607383817,6,39,298.321675313316,0.704594566033792
"1394",2006-10-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",411.364238541532,0,3.47214315177096,4,37,298.42691496744,0.596360570349016
"1395",2006-10-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",369.301052960499,0,2.50938342415579,5,22,298.413014239162,0.584584065714426
"1396",2006-10-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",543.721049584218,0.102998569091797,1.14322291744217,6,36,298.354259092075,0.596858954703178
"1397",2006-10-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",199.33778894119,0,3.10670820061585,5,22,298.391490319728,0.701053723256367
"1398",2006-10-01,34,0,0,"1","1","1","1","1","1","1","1","1","1",1052.48990750935,0.379336431945801,22.0681264853106,1,24,298.475314562018,0.431871332083488
"1399",2006-10-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",197.961177164778,0,0.172166794763902,7,29,298.400007637357,0.492148536987789
"1400",2006-10-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",178.645475326716,0,0.103252003417969,7,34,298.375535027121,0.413055106706704
"1401",2006-10-01,37,0,0,"1","1","1","1","1","1","1","1","1","1",1195.26704569462,0.432036075378418,21.7765958552665,1,26,298.401179502518,0.370072622129145
"1402",2006-10-01,38,1,1,"1","1","1","1","1","1","1","1","1","1",1273.39547141094,0.448955704284669,19.6534269233142,1,25,298.393810332471,0.481114994024036
"1403",2006-10-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",221.561487213473,0,1.03743814818953,6,31,298.474787293746,0.443605723847176
"1404",2006-10-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",81.8387553363978,0,0.514233074377203,5,33,298.505182360872,0.563152579802446
"1405",2006-10-01,41,0,0,"1","1","1","1","1","1","1","1","1","1",480.336683992516,0.183481007263184,41.3372266995296,1,30,298.579776093062,0.449320170122208
"1406",2006-10-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",292.515128155372,0,9.26444207119681,4,28,298.495806763194,0.39185878353541
"1407",2006-10-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",227.449366577414,0,0.19005337121582,0,12,298.216765969661,0.372969990593873
"1408",2006-10-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",449.037232049929,0,12.6672586412224,4,9,298.512401781276,0.49424613196117
"1409",2006-10-01,45,0,0,"1","1","1","1","1","1","1","1","1","1",5878.46354013164,0.846045969482424,15.2316612721475,1,13,296.217179966469,1.06991700026199
"1410",2006-10-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",176.905015597945,0.0270098414306641,2.05251030407308,4,16,296.703215752582,0.874037995734963
"1411",2006-10-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",155.90218740581,0.0243895147094727,1.46280955722154,1,17,295.262768297735,0.764276933649089
"1412",2006-10-01,48,0,0,"1","1","1","1","1","1","1","1","1","1",411.633249095193,0.0837029704589843,7.61145446554257,1,19,297.761861277636,0.822846401438757
"1413",2006-10-01,49,0,0,"1","1","1","1","1","1","1","1","1","1",185.568360598661,0,10.9356269339589,1,14,297.940535059633,0.73081802476496
"1414",2006-10-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",217.429140495068,0,8.28354784482826,1,23,297.996663823749,0.778177071654851
"1415",2006-10-01,51,0,0,"0","0","0","0","0","1","1","1","1","1",201.216488352883,0,1.15901633218563,3,18,298.228827717134,0.453242695581146
"1416",2006-10-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",93.9231043850492,0,6.08759370069141,1,20,297.968119566609,0.580756669290202
"1417",2006-10-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",25.9982404724192,0.129056816040039,3.94451049276846,1,21,297.940005872186,0.713975655979477
"1418",2006-10-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",121.916728841947,0.00959670147705078,0.749130496790509,4,15,298.24685780602,0.663257460953496
"1419",2006-10-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",2019.89703455938,0.846045969482424,14.6062922765942,1,13,296.208347182897,1.02581674778692
"1420",2006-10-01,56,5,5,"0","0","0","0","0","0","0","0","1","1",2861.13352769395,0.687744385620118,6.36046787795291,6,55,297.01159008764,1.02209569223434
"1421",2006-10-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1126.03805795713,0,12.4304323953913,6,54,297.746894066338,0.79453148211448
"1422",2006-10-01,58,6,6,"0","0","0","0","0","0","0","0","1","1",522.801228441115,0,5.30812257962385,6,57,296.939243201595,0.751534987472384
"1423",2006-10-01,59,2,2,"0","0","0","0","0","0","0","1","1","1",743.561943147414,0.687744385620118,10.5358772707882,5,55,297.037008158911,0.969465007760607
"1424",2006-10-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",380.940953136033,0.614960583398676,20.0464835566149,2,56,296.328800955146,0.961373398027122
"1425",2006-10-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",415.07927064176,0,17.6426425967716,3,56,296.800943783489,1.0470406229515
"1426",2006-10-01,62,0,0,"0","0","0","0","0","0","0","0","0","1",1120.54423766129,0.245296028198242,4.1246711585849,7,49,298.065121332113,0.51361557742821
"1427",2006-10-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",564.303655245577,0.0601654006958008,4.65285917379796,3,19,297.658260484685,0.907678793418097
"1428",2006-10-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",3647.97022327317,0.145685367248535,4.88256204148363,6,54,297.862070172934,0.735731557193893
"1429",2006-10-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",636.621397183337,0.0287993586425781,1.63314621405818,7,50,297.976260415087,0.709948445197126
"1430",2006-10-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",1383.26468081142,0.0375180680541992,1.33110286443278,7,52,297.853278511195,0.603974403582849
"1431",2006-10-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",983.626305358338,0.0340493198242187,2.44507731146288,7,32,298.157423666788,0.529133044805443
"1432",2006-10-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",561.28871795351,0.00960213006591797,1.30942005844368,7,51,298.104443496648,0.652958922610224
"1433",2006-10-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",549.013404890506,0,0.972926171113618,7,53,298.211723855299,0.615198210765302
"1434",2006-10-01,70,1,1,"1","1","1","1","1","1","1","1","1","1",1714.37700256481,2.0201008364868,34.9367865141195,1,61,298.348762784124,0.436692138408626
