"year","key","yearly_cases_C","yearly_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
2006-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",31253.5507487844,14.0763382121804,33.9433536139413,2,1,298.207482493723,0.765074271335333
2006-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",236.06995268544,0,8.93757586834437,3,56,295.38188060045,1.16505448985996
2006-01-01,103,1,1,"0","0","0","0","0","0","0","0","0","1",98.3475266721462,0.0157115962524414,1.6903562451945,7,32,297.575610972681,0.718212189767643
2006-01-01,104,1,1,"0","0","0","0","0","1","1","1","1","1",202.780889269313,0,2.74867730972757,3,71,297.957827540286,0.603873713618488
2006-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",31792.4380592256,13.5716213581269,31.5631360776575,1,1,298.207275927866,0.784314155813462
2006-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",31792.4380592256,13.5716213581269,31.5631360776575,1,1,298.207275927866,0.784314155813462
2007-01-01,1,13,13,"1","1","1","1","1","1","1","1","1","1",10312.3358538262,13.8326631355317,32.062374702059,1,1,298.015775003361,0.805769209539958
2007-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",319.328196843407,13.6453728023416,32.1003112217223,1,1,298.01641632617,0.806568890815456
2007-01-01,3,2,2,"0","0","0","0","0","0","1","1","1","1",1348.11570996338,0,12.1306745380645,4,4,297.952333426674,0.844977473503475
2007-01-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",894.950663696923,11.5456102324814,30.0282748142042,1,1,298.002907900165,0.793036376545484
2007-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",246.907101356779,0,1.79094951501464,7,27,298.077835909106,0.612157685511234
2007-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",881.763104843036,0,2.41899426385498,7,6,298.096751956415,0.763992601027389
2007-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",82.3721056982835,0,1.07116598120572,0,2,298.095955303644,0.482225379464282
2007-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",403.977872504124,0,0.625128705810548,0,7,298.0355091105,0.567318603325333
2007-01-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",872.949847214201,12.9770509333007,30.6396222638111,1,1,298.012142824107,0.734177239063322
2007-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",1728.38280474413,1.31349633163201,41.5088695462716,2,3,298.000169767105,0.716710258215022
2007-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1790.3467063724,0.866888022154084,29.1520636063397,3,3,298.002606623599,0.61850304782728
2007-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",737.582762140104,3.83211938157887,33.4788092915623,2,3,298.007191287867,0.630435089074966
2007-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",729.592250720137,12.4273291346627,29.4496165926207,1,1,298.011142559729,0.581080104559926
2007-01-01,14,3,3,"0","1","1","1","1","1","1","1","1","1",6512.96472576485,14.1805971893163,33.7602933955013,2,1,298.015943828742,0.622595013647142
2007-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",251.909064245116,8.27144514859207,30.7888809672528,2,1,298.015943828742,0.66342091618138
2007-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",154.723872418533,0.323504900852577,33.5140625838021,2,11,297.978113403958,0.652688490086365
2007-01-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",575.44471327535,0,52.4882198132548,1,10,297.977791505223,0.839159657087281
2007-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",315.852911701025,0,48.6519964134292,1,8,298.000332752377,0.666333540499306
2007-01-01,19,3,3,"0","1","1","1","1","1","1","1","1","1",2189.54852898593,13.8874491778858,33.9933801831926,2,1,298.015943828742,0.694040343082059
2007-01-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",916.711552304737,0.0183240732421875,14.7813391141985,4,11,297.96966315125,0.701299468231363
2007-01-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",249.2048130814,0,19.6880555593994,4,5,297.893487104917,0.627859674509288
2007-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",325.185789419348,0,29.8563962915797,3,5,297.951948789408,0.727253996116442
2007-01-01,23,5,5,"0","0","0","0","0","1","1","1","1","1",2559.39313876517,0.293196428833008,13.2818203037136,3,35,297.884279560042,0.744437373774761
2007-01-01,24,1,1,"1","1","1","1","1","1","1","1","1","1",495.841108158451,0,39.4336535572332,1,10,297.954364316374,0.720043580901899
2007-01-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",339.688172345873,0,4.19218341363647,3,37,297.879273795548,0.873620349033033
2007-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",67.7622887349212,0,2.5455089445985,4,22,297.855985240794,0.700718695319262
2007-01-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",703.969617121723,0,16.3567802036276,1,38,297.803122058873,0.890056335904733
2007-01-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",247.209925401697,0,0.471313133517635,6,39,297.734039099841,0.937352322018214
2007-01-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",346.087050956652,0,3.47214315177096,4,37,297.86746915689,0.783031280592658
2007-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",369.301052960499,0,2.50938342415579,5,22,297.852500787635,0.770120213669644
2007-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",521.570304802741,0.102998569091797,1.14322291744217,6,36,297.78355467852,0.793039947213193
2007-01-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",138.92542282967,0,3.10670820061585,5,22,297.82909774403,0.928021642409246
2007-01-01,34,0,0,"1","1","1","1","1","1","1","1","1","1",1052.48990750935,0.379336431945801,22.0681264853106,1,24,297.847375251063,0.591064113037127
2007-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",197.961177164778,0,0.172166794763902,7,29,297.788428341808,0.713777349251927
2007-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",159.301058928197,0,0.0875022652587891,7,34,297.732799224553,0.605028437496269
2007-01-01,37,0,0,"1","1","1","1","1","1","1","1","1","1",1195.26704569462,0.432036075378418,21.7765958552665,1,26,297.788252146159,0.517904660050457
2007-01-01,38,1,1,"1","1","1","1","1","1","1","1","1","1",1083.70351288673,0.448955704284669,19.2887704715983,1,25,297.793306077322,0.68682733633145
2007-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",221.561487213473,0,1.03743814818953,6,31,297.878299110026,0.628892333746539
2007-01-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",78.6165411511417,0,0.514233074377203,5,33,297.91103437053,0.781747214499128
2007-01-01,41,0,0,"1","1","1","1","1","1","1","1","1","1",472.152939671644,0.183481007263184,41.3372266995296,1,30,297.931905147038,0.61341709911746
2007-01-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",292.515128155372,0,9.26444207119681,4,28,297.881130038778,0.539539694231667
2007-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",227.449366577414,0,0.19005337121582,0,12,297.675320258992,0.510039091706258
2007-01-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",449.037232049929,0,12.6672586412224,4,9,297.875468597331,0.673019093393807
2007-01-01,45,0,0,"1","1","1","1","1","1","1","1","1","1",5878.46354013164,0.846045969482424,15.2316612721475,1,13,295.441558453061,1.2835049516132
2007-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",170.848613173315,0.0270098414306641,2.05251030407308,4,16,295.977937932555,1.06198216052615
2007-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",141.065900824912,0.0243895147094727,1.25709834512413,1,17,294.461560861123,0.927890807657686
2007-01-01,48,0,0,"1","1","1","1","1","1","1","1","1","1",401.257575521104,0.0837029704589843,7.61145446554257,1,19,297.101621483466,1.06450420756661
2007-01-01,49,0,0,"1","1","1","1","1","1","1","1","1","1",165.756266224443,0,10.9356269339589,1,14,297.319749117073,0.959244190830338
2007-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",217.429140495068,0,8.28354784482826,1,23,297.383230909595,1.03865743905021
2007-01-01,51,0,0,"0","0","0","0","0","1","1","1","1","1",201.216488352883,0,1.15901633218563,3,18,297.639054743518,0.616237406217907
2007-01-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",93.9231043850492,0,6.08759370069141,1,20,297.38669944351,0.774773367592442
2007-01-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",25.9982404724192,0.129056816040039,3.85833483570347,1,21,297.34144033421,0.959473915068784
2007-01-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",121.916728841947,0.00959670147705078,0.703137386803482,4,15,297.666822108699,0.89336209002378
2007-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",2019.89703455938,0.846045969482424,14.6062922765942,1,13,295.431994960144,1.23056791598907
2007-01-01,56,7,7,"0","0","0","0","0","0","0","0","1","1",2861.13352769395,0.687744385620118,6.36046787795291,6,55,296.30423202448,1.24844504496006
2007-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1126.03805795713,0,11.8963614584342,6,54,297.108379271286,1.02374954044251
2007-01-01,58,7,7,"0","0","0","0","0","0","0","0","1","1",522.801228441115,0,5.30812257962385,6,57,296.232599551964,0.917416070213714
2007-01-01,59,3,3,"0","0","0","0","0","0","0","1","1","1",743.561943147414,0.687744385620118,10.5358772707882,5,55,296.330144934488,1.18467562000991
2007-01-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",380.940953136033,0.614960583398676,20.0464835566149,2,56,295.559401596451,1.15680804165647
2007-01-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",415.07927064176,0,17.6426425967716,3,56,296.066228069249,1.27278402433881
2007-01-01,62,0,0,"0","0","0","0","0","0","0","0","0","1",1120.54423766129,0.245296028198242,4.1246711585849,7,49,297.403143178772,0.672542034629609
2007-01-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",549.740596550147,0.0601654006958008,4.65285917379796,3,19,297.003516398465,1.16756997149909
2007-01-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",3647.97022327317,0.145685367248535,4.88256204148363,6,54,297.220751244977,0.977834500068712
2007-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",523.191947696832,0.0287993586425781,1.63314621405818,7,50,297.310736176112,0.946860765005328
2007-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",1157.4135782688,0.036645549987793,1.33110286443278,7,52,297.184086671823,0.796671037055266
2007-01-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",872.417303333208,0.0340493198242187,2.22830237554978,7,32,297.528230879124,0.692688561990076
2007-01-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",544.362490364343,0.00960213006591797,1.19390303196232,7,51,297.461808343759,0.849884696870285
2007-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",509.379073871277,0,0.972926171113618,7,53,297.591522129295,0.811066173326904
2007-01-01,70,1,1,"1","1","1","1","1","1","1","1","1","1",1714.37700256481,2.0201008364868,32.9111969434104,1,61,297.866678266371,0.587682347493313
2007-01-01,71,3,3,"1","1","1","1","1","1","1","1","1","1",1338.21643809197,0.456402190551757,13.0328372179555,1,66,297.812496895621,0.463585473276389
2007-01-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",182.634061455538,0.106825442077637,6.17116551889455,1,68,297.784732998549,0.661908230716876
2007-01-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",249.915076056233,0.171820513916016,17.0251781992404,1,69,297.91380246438,0.498674549216658
2007-01-01,74,0,0,"1","1","1","1","1","1","1","1","1","1",610.766110696002,2.39818087725832,33.0735868130958,1,58,298.012248008761,0.203243716656211
2007-01-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",91.3465100105225,0,2.1571373923584,5,59,297.961983392045,0.513860758147515
2007-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",81.6420389782247,0.102720790466309,19.8307561813607,1,60,297.977419175069,0.465119428782412
2007-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",95.2317964107962,0.765293704224831,30.8061641137077,2,61,297.86265184739,0.465702630025067
2007-01-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",3811.42120667602,2.0201008364868,36.5525136201323,1,61,297.866678266371,0.540032427426288
2007-01-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",193.573050053134,0.229859105834961,13.5183737991759,1,62,297.745085472828,0.475524995879668
2007-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",228.425511319309,0.0166607393188477,26.3037422232938,2,63,297.833835181553,0.503778223819461
2007-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",231.116388388232,0,20.1152968291432,1,64,297.887458696319,0.553344676822008
2007-01-01,82,0,0,"0","0","0","0","0","0","1","1","1","1",451.047776431207,0.113132664001465,14.6257333223267,4,65,297.792726146977,0.437917910036128
2007-01-01,83,0,0,"1","1","1","1","1","1","1","1","1","1",164.162660935679,0.11992256072998,13.1836695448875,1,67,297.800012195618,0.548860707495068
2007-01-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",308.44608287515,0.198646670818254,15.8734565775359,2,25,297.807559866648,0.585318147162878
2007-01-01,85,1,1,"0","0","0","1","1","1","1","1","1","1",70.0413552623347,0.099791001953125,8.57353874689221,2,67,297.807040346449,0.596451783240537
2007-01-01,86,2,2,"0","0","0","0","0","0","1","1","1","1",105.065334776854,0.0779019916992188,7.77892191029384,4,70,297.832988029988,0.517776661862441
2007-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2404.43762054505,2.0201008364868,32.6490478539633,2,61,297.866678266371,0.587682347493313
2007-01-01,88,5,5,"0","0","0","0","0","0","0","0","0","0",946.478434310864,0.372432700927734,4.89097843115019,0,40,293.843299411985,1.51763422242941
2007-01-01,89,4,4,"0","0","0","0","0","0","0","0","0","0",276.554198914657,0.0174554838256836,0.934664395477892,0,43,295.452172057475,0.923376567893792
2007-01-01,90,1,1,"0","0","0","0","0","0","0","0","0","0",323.543145370547,0.019184701171875,3.357907110887,0,40,293.277597064393,1.47656248623775
2007-01-01,91,4,4,"0","0","0","0","0","0","0","0","0","0",283.925333075877,0.0235676209716797,1.14053491011819,0,41,296.305469588214,0.98175316752283
2007-01-01,92,4,4,"0","0","0","0","0","0","0","0","0","0",162.843053767881,0,2.9445395338903,0,42,294.498987592543,1.3196557604026
2007-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",21.0444956683549,0,0.95273719049886,0,45,296.75481936332,0.799186814013404
2007-01-01,94,5,5,"0","0","0","0","0","0","0","0","0","0",269.355990810231,0,0.909840028137926,0,43,295.089876182462,1.14726403837636
2007-01-01,95,9,9,"0","0","0","0","0","0","0","0","0","0",576.789742054393,0,1.13509475612147,0,48,297.466878974312,0.605517962048449
2007-01-01,96,4,4,"0","0","0","0","0","0","0","0","0","0",323.713253629851,0,1.29075105163239,0,44,297.329639640434,0.688453418343275
2007-01-01,97,1,1,"0","0","0","0","0","0","0","0","0","0",308.899251825358,0,0.682244510925292,0,46,297.40679676744,0.543357205753215
2007-01-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",266.569764421806,0,0.561603033653109,0,47,296.877236278022,0.485925811488423
2007-01-01,99,9,9,"1","1","1","1","1","1","1","1","1","1",6017.52157796882,13.4155463758605,31.547256293129,1,1,298.014658982105,0.724430101131746
2007-01-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",11173.8925995702,13.7828915070316,32.3551064328872,1,1,298.015298480106,0.631174392746926
2007-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",32614.887860834,14.3661710308833,34.3793982758016,2,1,298.015943828742,0.785898623784097
2007-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",301.700029613127,0,10.3342906598341,3,56,295.33498044595,1.28867480751872
2007-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",90.6507423064253,0.0157115962524414,1.63358805664254,7,32,297.482613022018,0.792805603267741
2007-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",195.215527747677,0,2.78760673303726,3,71,297.775533434769,0.67050577625206
2007-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",33271.5742923476,13.8326631355317,32.062374702059,1,1,298.015775003361,0.805769209539958
2007-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",33271.5742923476,13.8326631355317,32.062374702059,1,1,298.015775003361,0.805769209539958
2008-01-01,1,0,0,"1","1","1","1","1","1","1","1","1","1",11174.46680721,14.0945758373139,34.7209534370763,1,1,297.885246523688,0.794622921309975
2008-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",341.649434634845,13.8915703439677,33.9062897959688,1,1,297.885228632421,0.794909022202434
2008-01-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1940.86588484833,0,14.5448700477075,4,4,297.772981858515,0.799822764897629
2008-01-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",983.789814306503,11.7600455609881,33.9516231059479,1,1,297.874137297482,0.782691403064823
2008-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",252.354241335376,0,2.26098467932127,7,27,298.000153913285,0.58931762879649
2008-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",804.95665297331,0,2.88358034716799,7,6,298.039166512671,0.745529824535627
2008-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",77.4711439293266,0,0.978609921308931,0,2,298.03761360388,0.47228875996922
2008-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",388.726005921983,0,0.687993222656253,0,7,297.960470822527,0.569454183561728
2008-01-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",968.645365776074,13.2110264671142,33.3261708589596,1,1,297.8820362849,0.72407713840843
2008-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",1430.80376499174,1.39011600014792,45.8692943021992,2,3,297.876362814555,0.713025450809207
2008-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1507.0406749925,0.922698984689269,33.127118884679,3,3,297.879649183597,0.617866660035769
2008-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",697.585107835658,3.94271766061772,37.4329343239213,2,3,297.881597937018,0.62687643929504
2008-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",808.205900084024,12.6570633572929,32.6143057623623,1,1,297.881172600806,0.573121608649407
2008-01-01,14,6,6,"0","1","1","1","1","1","1","1","1","1",7107.46906390778,14.4425098910986,36.1076978359878,2,1,297.885318284458,0.613885821020024
2008-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",292.059248432099,8.36034987582332,32.3996017423457,2,1,297.885318284458,0.654140628955763
2008-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",158.774245403634,0.323504900852577,35.8426421263462,2,11,297.833149595088,0.637426832111565
2008-01-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",544.0973127445,0,55.3183680988246,1,10,297.772177096727,0.773918964158139
