"month","UBIGEO","e_salud","dx_code","dx_type","dengue_cases"
2010-04-01,170204,"170204A201","A97.0","C",4
2010-04-01,170204,"170204A201","A97.0","D",1
2010-04-01,170301,"170301A201","A97.0","D",2
2010-04-01,170301,"170302A101","A97.0","C",1
2010-04-01,170302,"170302A101","A97.0","C",11
2010-04-01,170101,"170302A101","A97.0","D",1
2010-04-01,170302,"170302A101","A97.0","D",22
2010-04-01,170303,"170302A101","A97.0","D",2
2010-04-01,170301,"170302A303","A97.0","C",1
2010-05-01,170102,"080101A101","A97.0","D",1
2010-05-01,170101,"150113D104","A97.0","C",1
2010-05-01,170101,"170101A101","A97.0","C",100
2010-05-01,170102,"170101A101","A97.0","C",1
2010-05-01,170203,"170101A101","A97.0","C",1
2010-05-01,170204,"170101A101","A97.0","C",2
2010-05-01,170101,"170101A101","A97.0","D",53
2010-05-01,170104,"170101A101","A97.0","D",2
2010-05-01,170301,"170101A101","A97.0","D",1
2010-05-01,170302,"170101A101","A97.0","D",2
2010-05-01,170101,"170101A201","A97.0","C",27
2010-05-01,170101,"170101A201","A97.0","D",17
2010-05-01,170101,"170101A202","A97.0","C",11
2010-05-01,170101,"170101A202","A97.0","D",2
2010-05-01,170101,"170101A204","A97.0","C",4
2010-05-01,170101,"170101A204","A97.0","D",5
2010-05-01,170101,"170101A306","A97.0","C",2
2010-05-01,170101,"170101C101","A97.0","C",24
2010-05-01,170203,"170101C101","A97.0","C",1
2010-05-01,170302,"170101C101","A97.0","C",1
2010-05-01,170102,"170102A201","A97.0","C",7
2010-05-01,170204,"170204A201","A97.0","C",5
2010-05-01,170204,"170204A201","A97.0","D",1
2010-05-01,170301,"170301A201","A97.0","C",1
2010-05-01,170301,"170302A101","A97.0","C",1
2010-05-01,170302,"170302A101","A97.0","C",19
2010-05-01,170303,"170302A101","A97.0","C",1
2010-05-01,170302,"170302A101","A97.0","D",18
2010-05-01,170303,"170302A101","A97.0","D",1
2010-06-01,170101,"080101A101","A97.0","C",1
2010-06-01,170101,"170101A101","A97.0","C",51
2010-06-01,170102,"170101A101","A97.0","C",1
2010-06-01,170104,"170101A101","A97.0","C",1
2010-06-01,170101,"170101A101","A97.0","D",34
2010-06-01,170102,"170101A101","A97.0","D",1
2010-06-01,170204,"170101A101","A97.0","D",1
2010-06-01,170302,"170101A101","A97.0","D",1
2010-06-01,170303,"170101A101","A97.0","D",2
2010-06-01,170101,"170101A201","A97.0","C",26
2010-06-01,170104,"170101A201","A97.0","C",1
2010-06-01,170101,"170101A201","A97.0","D",17
2010-06-01,170104,"170101A201","A97.0","D",1
2010-06-01,170101,"170101A202","A97.0","C",6
2010-06-01,170101,"170101A204","A97.0","C",2
2010-06-01,170101,"170101A306","A97.0","C",2
2010-06-01,170101,"170101C101","A97.0","C",23
2010-06-01,170103,"170103A201","A97.0","D",4
2010-06-01,170104,"170104A201","A97.0","C",2
2010-06-01,170204,"170204A201","A97.0","C",4
2010-06-01,170204,"170204A201","A97.0","D",6
2010-06-01,170301,"170301A201","A97.0","D",2
2010-06-01,170302,"170302A101","A97.0","C",10
2010-06-01,170302,"170302A101","A97.0","D",11
2010-06-01,170101,"220401A312","A97.0","D",1
2010-07-01,170102,"080101A101","A97.0","D",1
2010-07-01,170101,"150135A101","A97.0","C",1
2010-07-01,170101,"170101A101","A97.0","C",32
2010-07-01,170102,"170101A101","A97.0","C",2
2010-07-01,170104,"170101A101","A97.0","C",1
2010-07-01,170204,"170101A101","A97.0","C",2
2010-07-01,170101,"170101A101","A97.0","D",40
2010-07-01,170102,"170101A101","A97.0","D",6
2010-07-01,170104,"170101A101","A97.0","D",1
2010-07-01,170101,"170101A201","A97.0","C",8
2010-07-01,170101,"170101A201","A97.0","D",6
2010-07-01,170101,"170101A202","A97.0","C",7
2010-07-01,170101,"170101A204","A97.0","D",1
2010-07-01,170101,"170101C101","A97.0","C",5
2010-07-01,170204,"170204A201","A97.0","C",2
2010-07-01,170301,"170301A201","A97.0","C",1
2010-07-01,170302,"170302A101","A97.0","C",3
2010-07-01,170302,"170302A101","A97.0","D",18
2010-07-01,170302,"170302A302","A97.0","C",1
2010-08-01,170101,"170101A101","A97.0","C",26
2010-08-01,170102,"170101A101","A97.0","C",3
2010-08-01,170203,"170101A101","A97.0","C",1
2010-08-01,170204,"170101A101","A97.0","C",1
2010-08-01,170303,"170101A101","A97.0","C",1
2010-08-01,170101,"170101A101","A97.0","D",28
2010-08-01,170102,"170101A101","A97.0","D",3
2010-08-01,170103,"170101A101","A97.0","D",2
2010-08-01,170104,"170101A101","A97.0","D",2
2010-08-01,170203,"170101A101","A97.0","D",1
2010-08-01,170302,"170101A101","A97.0","D",1
2010-08-01,170101,"170101A201","A97.0","C",3
2010-08-01,170101,"170101A201","A97.0","D",7
2010-08-01,170101,"170101A202","A97.0","C",2
2010-08-01,170101,"170101A204","A97.0","C",1
2010-08-01,170101,"170101C101","A97.0","C",8
2010-08-01,170103,"170103A201","A97.0","C",1
2010-08-01,170103,"170103A201","A97.0","D",3
2010-08-01,170302,"170302A101","A97.0","C",5
2010-08-01,170303,"170302A101","A97.0","C",1
2010-08-01,170302,"170302A101","A97.0","D",8
2010-08-01,170204,"211101A101","A97.0","D",1
2010-08-01,170101,"220401A312","A97.0","D",3
2010-09-01,170101,"150112A307","A97.0","D",1
2010-09-01,170101,"170101A101","A97.0","C",27
2010-09-01,170104,"170101A101","A97.0","C",1
2010-09-01,170204,"170101A101","A97.0","C",1
2010-09-01,170302,"170101A101","A97.0","C",1
2010-09-01,170303,"170101A101","A97.0","C",1
2010-09-01,170101,"170101A101","A97.0","D",47
2010-09-01,170102,"170101A101","A97.0","D",2
2010-09-01,170104,"170101A101","A97.0","D",1
2010-09-01,170203,"170101A101","A97.0","D",1
2010-09-01,170204,"170101A101","A97.0","D",1
2010-09-01,170302,"170101A101","A97.0","D",4
2010-09-01,170303,"170101A101","A97.0","D",1
2010-09-01,170101,"170101A201","A97.0","C",8
2010-09-01,170101,"170101A201","A97.0","D",6
2010-09-01,170101,"170101A202","A97.0","C",1
2010-09-01,170101,"170101A204","A97.0","D",1
2010-09-01,170101,"170101C101","A97.0","C",2
2010-09-01,170302,"170101C101","A97.0","D",1
2010-09-01,170102,"170102A201","A97.0","C",3
2010-09-01,170204,"170102A201","A97.0","D",1
2010-09-01,170103,"170103A201","A97.0","D",1
2010-09-01,170202,"170202A301","A97.0","C",1
2010-09-01,170204,"170204A201","A97.0","C",1
2010-09-01,170204,"170204A201","A97.0","D",2
2010-09-01,170301,"170301A201","A97.0","C",1
2010-09-01,170301,"170302A101","A97.0","C",1
2010-09-01,170302,"170302A101","A97.0","C",4
2010-09-01,170301,"170302A101","A97.0","D",3
2010-09-01,170302,"170302A101","A97.0","D",9
2010-09-01,170101,"170303A201","A97.0","C",1
2010-09-01,170101,"220401A312","A97.0","C",1
2010-09-01,170204,"220401A312","A97.0","C",1
2010-09-01,170101,"220401A312","A97.0","D",4
2010-10-01,170101,"070103A101","A97.0","C",1
2010-10-01,170203,"150113A201","A97.1","C",1
2010-10-01,170101,"170101A101","A97.0","C",68
2010-10-01,170301,"170101A101","A97.0","C",2
2010-10-01,170101,"170101A101","A97.0","D",52
2010-10-01,170102,"170101A101","A97.0","D",1
2010-10-01,170103,"170101A101","A97.0","D",1
2010-10-01,170203,"170101A101","A97.0","D",1
2010-10-01,170303,"170101A101","A97.0","D",1
2010-10-01,170101,"170101A201","A97.0","C",72
2010-10-01,170101,"170101A201","A97.0","D",42
2010-10-01,170101,"170101A202","A97.0","C",21
2010-10-01,170101,"170101A204","A97.0","D",1
2010-10-01,170101,"170101A306","A97.0","C",1
2010-10-01,170101,"170101A308","A97.0","D",3
2010-10-01,170101,"170101C101","A97.0","C",25
2010-10-01,170102,"170102A201","A97.0","C",3
2010-10-01,170103,"170103A201","A97.0","D",7
2010-10-01,170104,"170104A201","A97.0","D",3
2010-10-01,170203,"170203A201","A97.0","D",1
2010-10-01,170204,"170204A201","A97.0","C",6
2010-10-01,170204,"170204A201","A97.0","D",14
2010-10-01,170204,"170204A304","A97.0","D",2
2010-10-01,170101,"170301A201","A97.0","C",1
2010-10-01,170301,"170301A201","A97.0","C",4
2010-10-01,170101,"170302A101","A97.0","C",5
2010-10-01,170204,"170302A101","A97.0","C",1
2010-10-01,170302,"170302A101","A97.0","C",6
2010-10-01,170303,"170302A101","A97.0","C",1
2010-10-01,170101,"170302A101","A97.0","D",15
2010-10-01,170102,"170302A101","A97.0","D",1
2010-10-01,170104,"170302A101","A97.0","D",1
2010-10-01,170302,"170302A101","A97.0","D",4
2010-10-01,170303,"170302A101","A97.0","D",1
2010-10-01,170302,"170302A302","A97.0","C",1
2010-10-01,170101,"170302A302","A97.0","D",1
2010-10-01,170101,"170302A303","A97.0","C",1
2010-10-01,170101,"170302A303","A97.0","D",1
2010-10-01,170101,"170303A201","A97.0","C",10
2010-10-01,170102,"170303A201","A97.0","C",1
2010-10-01,170101,"170303A201","A97.0","D",15
2010-10-01,170101,"220401A312","A97.0","D",11
2010-10-01,170103,"220401A312","A97.0","D",1
2010-10-01,170203,"220401A312","A97.0","D",1
2010-11-01,170204,"040101A102","A97.0","C",1
2010-11-01,170204,"080101A101","A97.0","D",1
2010-11-01,170101,"080108C101","A97.0","C",3
2010-11-01,170204,"080906A201","A97.0","C",1
2010-11-01,170101,"130104A201","A97.0","C",1
2010-11-01,170101,"150110A101","A97.1","C",1
2010-11-01,170101,"150115A203","A97.1","C",1
2010-11-01,170101,"150115C105","A97.1","C",1
2010-11-01,170101,"150121A101","A97.1","C",1
2010-11-01,170101,"150122D103","A97.0","D",1
2010-11-01,170101,"150125A101","A97.0","D",1
2010-11-01,170101,"150135A101","A97.0","C",1
2010-11-01,170101,"150135A101","A97.1","C",3
2010-11-01,170302,"150135A101","A97.1","C",1
2010-11-01,170101,"150135A101","A97.0","D",1
2010-11-01,170101,"150135A101","A97.1","D",1
2010-11-01,170101,"170101A101","A97.0","C",392
2010-11-01,170102,"170101A101","A97.0","C",6
2010-11-01,170103,"170101A101","A97.0","C",2
2010-11-01,170104,"170101A101","A97.0","C",1
2010-11-01,170204,"170101A101","A97.0","C",1
2010-11-01,170303,"170101A101","A97.0","C",1
2010-11-01,170101,"170101A101","A97.2","C",1
2010-11-01,170101,"170101A101","A97.0","D",198
2010-11-01,170102,"170101A101","A97.0","D",7
2010-11-01,170103,"170101A101","A97.0","D",1
2010-11-01,170104,"170101A101","A97.0","D",1
2010-11-01,170203,"170101A101","A97.0","D",1
2010-11-01,170204,"170101A101","A97.0","D",2
2010-11-01,170301,"170101A101","A97.0","D",2
2010-11-01,170302,"170101A101","A97.0","D",15
2010-11-01,170101,"170101A201","A97.0","C",406
2010-11-01,170103,"170101A201","A97.0","C",1
2010-11-01,170104,"170101A201","A97.0","C",2
2010-11-01,170204,"170101A201","A97.0","C",1
2010-11-01,170302,"170101A201","A97.0","C",1
2010-11-01,170303,"170101A201","A97.0","C",1
2010-11-01,170101,"170101A201","A97.0","D",75
2010-11-01,170103,"170101A201","A97.0","D",1
2010-11-01,170302,"170101A201","A97.0","D",1
2010-11-01,170101,"170101A202","A97.0","C",109
2010-11-01,170103,"170101A202","A97.0","C",1
2010-11-01,170101,"170101A204","A97.0","D",1
2010-11-01,170101,"170101A304","A97.0","D",1
2010-11-01,170101,"170101A306","A97.0","C",25
2010-11-01,170101,"170101A308","A97.0","D",1
2010-11-01,170101,"170101C101","A97.0","C",221
2010-11-01,170103,"170101C101","A97.0","C",3
2010-11-01,170101,"170101C101","A97.0","D",3
2010-11-01,170103,"170103A201","A97.0","C",6
2010-11-01,170103,"170103A201","A97.0","D",9
2010-11-01,170103,"170103A301","A97.0","C",4
2010-11-01,170103,"170103A303","A97.0","C",1
2010-11-01,170103,"170103A303","A97.0","D",1
2010-11-01,170103,"170103A307","A97.0","C",9
2010-11-01,170104,"170104A201","A97.0","C",3
2010-11-01,170101,"170104A201","A97.0","D",1
2010-11-01,170104,"170104A201","A97.0","D",3
2010-11-01,170203,"170203A201","A97.0","C",4
2010-11-01,170203,"170203A201","A97.0","D",1
2010-11-01,170204,"170204A201","A97.0","C",26
2010-11-01,170203,"170204A201","A97.0","D",1
2010-11-01,170204,"170204A201","A97.0","D",32
2010-11-01,170204,"170204A302","A97.0","D",4
2010-11-01,170204,"170204A304","A97.0","D",1
2010-11-01,170204,"170204A305","A97.0","C",1
2010-11-01,170301,"170301A201","A97.0","C",2
2010-11-01,170302,"170301A201","A97.0","D",1
2010-11-01,170101,"170302A101","A97.0","C",3
2010-11-01,170302,"170302A101","A97.0","C",39
2010-11-01,170303,"170302A101","A97.0","C",1
2010-11-01,170101,"170302A101","A97.0","D",2
2010-11-01,170102,"170302A101","A97.0","D",1
2010-11-01,170302,"170302A101","A97.0","D",60
2010-11-01,170303,"170302A101","A97.0","D",3
2010-11-01,170302,"170302A302","A97.0","C",1
2010-11-01,170303,"170303A201","A97.0","D",2
2010-11-01,170101,"220401A312","A97.0","C",3
2010-11-01,170204,"220401A312","A97.0","C",4
2010-11-01,170101,"220401A312","A97.0","D",26
2010-11-01,170103,"220401A312","A97.0","D",2
2010-11-01,170204,"220401A312","A97.0","D",1
2010-12-01,170101,"040107A201","A97.0","D",1
2010-12-01,170101,"080101A101","A97.0","C",4
2010-12-01,170102,"080101A101","A97.0","C",1
2010-12-01,170101,"080101A101","A97.0","D",1
2010-12-01,170102,"080101A101","A97.0","D",1
2010-12-01,170203,"080101A101","A97.0","D",1
2010-12-01,170203,"080106A101","A97.0","C",1
2010-12-01,170101,"080108C101","A97.0","C",1
2010-12-01,170101,"110201A101","A97.0","C",1
2010-12-01,170101,"120101A101","A97.0","C",1
2010-12-01,170101,"150113X102","A97.1","C",1
2010-12-01,170101,"150122D103","A97.0","C",1
2010-12-01,170101,"150133A201","A97.0","C",1
2010-12-01,170101,"150135A101","A97.1","C",1
2010-12-01,170302,"150135A101","A97.1","C",1
2010-12-01,170101,"150135A101","A97.1","D",1
2010-12-01,170101,"170101A101","A97.0","C",92
2010-12-01,170102,"170101A101","A97.0","C",1
2010-12-01,170103,"170101A101","A97.0","C",4
2010-12-01,170203,"170101A101","A97.0","C",2
2010-12-01,170302,"170101A101","A97.0","C",2
2010-12-01,170303,"170101A101","A97.0","C",1
2010-12-01,170101,"170101A101","A97.0","D",46
2010-12-01,170102,"170101A101","A97.0","D",3
2010-12-01,170203,"170101A101","A97.0","D",2
2010-12-01,170204,"170101A101","A97.0","D",1
2010-12-01,170303,"170101A101","A97.0","D",1
2010-12-01,170101,"170101A201","A97.0","C",50
2010-12-01,170102,"170101A201","A97.0","C",1
2010-12-01,170103,"170101A201","A97.0","C",1
2010-12-01,170101,"170101A202","A97.0","C",27
2010-12-01,170101,"170101A306","A97.0","C",5
2010-12-01,170101,"170101A316","A97.0","C",3
2010-12-01,170101,"170101C101","A97.0","C",63
2010-12-01,170102,"170101C101","A97.0","C",2
2010-12-01,170301,"170101C101","A97.0","C",1
2010-12-01,170302,"170101C101","A97.0","C",2
2010-12-01,170103,"170103A201","A97.0","C",4
2010-12-01,170101,"170103A301","A97.0","C",1
2010-12-01,170103,"170103A307","A97.0","C",1
2010-12-01,170201,"170201A201","A97.0","D",1
2010-12-01,170204,"170204A201","A97.0","C",4
2010-12-01,170204,"170204A201","A97.0","D",22
2010-12-01,170301,"170301A201","A97.0","C",11
2010-12-01,170302,"170301A201","A97.0","C",2
2010-12-01,170302,"170302A101","A97.0","C",50
2010-12-01,170303,"170302A101","A97.0","C",2
2010-12-01,170302,"170302A101","A97.0","D",20
2010-12-01,170303,"170302A101","A97.0","D",2
2010-12-01,170303,"170303A201","A97.0","C",8
2010-12-01,170303,"170303A201","A97.0","D",4
2011-01-01,170204,"030101A101","A97.0","C",1
2011-01-01,170104,"030104A201","A97.0","D",1
2011-01-01,170104,"030501A101","A97.1","C",1
2011-01-01,170204,"040101A101","A97.0","C",1
2011-01-01,170101,"040101A102","A97.0","C",1
2011-01-01,170204,"040107A201","A97.0","C",1
2011-01-01,170101,"080101A101","A97.0","C",3
2011-01-01,170102,"080101A101","A97.0","C",2
2011-01-01,170101,"080101A101","A97.0","D",6
2011-01-01,170102,"080101A101","A97.0","D",3
2011-01-01,170104,"080101A101","A97.0","D",1
2011-01-01,170204,"080101A101","A97.0","D",5
2011-01-01,170101,"080101A101","A97.2","D",1
2011-01-01,170101,"080106A101","A97.0","D",3
2011-01-01,170302,"080106A101","A97.0","D",1
2011-01-01,170102,"080106A201","A97.0","C",1
2011-01-01,170101,"080106A201","A97.0","D",2
2011-01-01,170102,"080106A201","A97.0","D",1
2011-01-01,170104,"080106A201","A97.0","D",3
2011-01-01,170203,"080106A201","A97.0","D",2
2011-01-01,170204,"080106A201","A97.0","D",2
2011-01-01,170204,"080106A305","A97.0","D",1
2011-01-01,170101,"080108A202","A97.0","C",2
2011-01-01,170101,"080108A202","A97.0","D",1
2011-01-01,170101,"080108C101","A97.0","C",4
2011-01-01,170104,"080108C101","A97.0","C",2
2011-01-01,170102,"080401A201","A97.0","D",1
2011-01-01,170102,"080901A101","A97.0","D",1
2011-01-01,170201,"120302A201","A97.0","D",1
2011-01-01,170101,"120701A101","A97.0","C",1
2011-01-01,170101,"130101A101","A97.0","C",1
2011-01-01,170101,"150103A102","A97.0","C",1
2011-01-01,170101,"150103A205","A97.0","C",1
2011-01-01,170101,"150110A210","A97.0","D",1
2011-01-01,170101,"150110A307","A97.0","C",1
2011-01-01,170203,"150115A202","A97.0","C",1
2011-01-01,170101,"150123A309","A97.1","C",1
2011-01-01,170101,"150125A101","A97.0","C",1
2011-01-01,170101,"150130X102","A97.1","C",1
2011-01-01,170101,"150132A101","A97.0","D",1
2011-01-01,170101,"150135A101","A97.0","C",1
2011-01-01,170101,"150135A101","A97.1","C",1
2011-01-01,170302,"150137A302","A97.0","C",1
2011-01-01,170101,"150142A201","A97.0","D",1
2011-01-01,170101,"170101A101","A97.0","C",85
2011-01-01,170102,"170101A101","A97.0","C",10
2011-01-01,170103,"170101A101","A97.0","C",2
2011-01-01,170104,"170101A101","A97.0","C",3
2011-01-01,170204,"170101A101","A97.0","C",1
2011-01-01,170302,"170101A101","A97.0","C",2
2011-01-01,170303,"170101A101","A97.0","C",1
2011-01-01,170101,"170101A101","A97.1","C",5
2011-01-01,170302,"170101A101","A97.1","C",1
2011-01-01,170101,"170101A101","A97.2","C",1
2011-01-01,170101,"170101A101","A97.0","D",39
2011-01-01,170102,"170101A101","A97.0","D",3
2011-01-01,170103,"170101A101","A97.0","D",1
2011-01-01,170104,"170101A101","A97.0","D",3
2011-01-01,170204,"170101A101","A97.0","D",2
2011-01-01,170101,"170101A101","A97.1","D",1
2011-01-01,170101,"170101A201","A97.0","C",57
2011-01-01,170102,"170101A201","A97.0","C",1
2011-01-01,170103,"170101A201","A97.0","C",3
2011-01-01,170101,"170101A201","A97.0","D",31
2011-01-01,170102,"170101A201","A97.0","D",3
2011-01-01,170101,"170101A202","A97.0","C",13
2011-01-01,170101,"170101A202","A97.0","D",6
2011-01-01,170101,"170101A306","A97.0","C",2
2011-01-01,170101,"170101A306","A97.0","D",2
2011-01-01,170101,"170101C101","A97.0","C",31
2011-01-01,170302,"170101C101","A97.0","C",2
2011-01-01,170101,"170101C101","A97.0","D",13
2011-01-01,170302,"170101C101","A97.0","D",1
2011-01-01,170102,"170102A201","A97.0","C",33
2011-01-01,170102,"170102A201","A97.0","D",9
2011-01-01,170204,"170102A201","A97.0","D",1
2011-01-01,170102,"170102A301","A97.0","C",1
2011-01-01,170102,"170102A301","A97.0","D",1
2011-01-01,170102,"170102A306","A97.0","D",1
2011-01-01,170102,"170102A307","A97.0","C",18
2011-01-01,170102,"170102A307","A97.0","D",2
2011-01-01,170103,"170103A201","A97.0","C",10
2011-01-01,170103,"170103A201","A97.0","D",2
2011-01-01,170103,"170103A307","A97.0","C",2
2011-01-01,170103,"170103A307","A97.0","D",1
2011-01-01,170104,"170104A201","A97.0","C",11
2011-01-01,170104,"170104A201","A97.0","D",10
2011-01-01,170201,"170201A201","A97.0","D",2
2011-01-01,170201,"170201A304","A97.0","D",1
2011-01-01,170201,"170202A303","A97.0","D",1
2011-01-01,170203,"170203A201","A97.0","C",1
2011-01-01,170204,"170204A201","A97.0","C",23
2011-01-01,170204,"170204A201","A97.0","D",24
2011-01-01,170204,"170204A302","A97.0","D",1
2011-01-01,170301,"170301A201","A97.0","C",9
2011-01-01,170301,"170301A201","A97.0","D",8
2011-01-01,170301,"170302A101","A97.0","C",1
2011-01-01,170302,"170302A101","A97.0","C",44
2011-01-01,170303,"170302A101","A97.0","C",2
2011-01-01,170302,"170302A101","A97.0","D",16
2011-01-01,170303,"170303A201","A97.0","C",12
2011-01-01,170303,"170303A201","A97.0","D",1
2011-01-01,170301,"170303A301","A97.0","C",1
2011-01-01,170303,"170303A303","A97.0","D",1
2011-01-01,170204,"170303A306","A97.0","D",1
2011-01-01,170104,"211101A101","A97.0","D",1
2011-02-01,170302,"030101A101","A97.1","C",1
2011-02-01,170204,"030101A101","A97.0","D",1
2011-02-01,170102,"030101A201","A97.0","D",1
2011-02-01,170101,"030101A201","A97.1","D",1
2011-02-01,170302,"030101C101","A97.1","C",1
2011-02-01,170101,"030104A201","A97.0","C",1
2011-02-01,170203,"040107A201","A97.0","C",1
2011-02-01,170203,"040201A101","A97.0","C",1
2011-02-01,170204,"070106A201","A97.0","D",1
2011-02-01,170101,"080101A101","A97.0","C",5
2011-02-01,170102,"080101A101","A97.0","C",5
2011-02-01,170104,"080101A101","A97.0","C",1
2011-02-01,170204,"080101A101","A97.0","C",2
2011-02-01,170101,"080101A101","A97.1","C",1
2011-02-01,170101,"080101A101","A97.0","D",6
2011-02-01,170102,"080101A101","A97.0","D",3
